source_url,target_url,status_code
https://www.motionsplan.dk/node/318,https://www.motionsplan.dk/oevelse/dragon-flags/,301
https://www.motionsplan.dk/node/41,https://www.motionsplan.dk/oevelse/drop-and-touch/,301
https://www.motionsplan.dk/node/596,https://www.motionsplan.dk/oevelse/egypteren/,301
https://www.motionsplan.dk/node/654,https://www.motionsplan.dk/oevelse/eye-spirals/,301
https://www.motionsplan.dk/oevelse/traek-til-ansigt/,https://www.motionsplan.dk/oevelse/facepull-rotation/,301
https://www.motionsplan.dk/node/48,https://www.motionsplan.dk/oevelse/facepull-rotation/,301
https://www.motionsplan.dk/node/304,https://www.motionsplan.dk/oevelse/farmerwalk/,301
https://www.motionsplan.dk/node/147,https://www.motionsplan.dk/oevelse/fire-hydrant/,301
https://www.motionsplan.dk/node/634,https://www.motionsplan.dk/oevelse/fire-hydrant-straight-legged/,301
https://www.motionsplan.dk/node/740,https://www.motionsplan.dk/oevelse/floor-press/,301
https://www.motionsplan.dk/node/8,https://www.motionsplan.dk/oevelse/floor-wipers/,301
https://www.motionsplan.dk/node/679,https://www.motionsplan.dk/oevelse/foamrolling-baglaar/,301
https://www.motionsplan.dk/node/676,https://www.motionsplan.dk/oevelse/foamrolling-balle/,301
https://www.motionsplan.dk/node/704,https://www.motionsplan.dk/oevelse/foamrolling-forlaar/,301
https://www.motionsplan.dk/node/705,https://www.motionsplan.dk/oevelse/foamrolling-inderlaar/,301
https://www.motionsplan.dk/node/677,https://www.motionsplan.dk/oevelse/foamrolling-it-band/,301
https://www.motionsplan.dk/node/675,https://www.motionsplan.dk/oevelse/foamrolling-laeg/,301
https://www.motionsplan.dk/node/681,https://www.motionsplan.dk/oevelse/foamrolling-nedre-ryg/,301
https://www.motionsplan.dk/node/680,https://www.motionsplan.dk/oevelse/foamrolling-oevre-ryg/,301
https://www.motionsplan.dk/node/706,https://www.motionsplan.dk/oevelse/foamrolling-skinneben/,301
https://www.motionsplan.dk/node/678,https://www.motionsplan.dk/oevelse/foamrolling-tensor-fascie-latae/,301
https://www.motionsplan.dk/node/358,https://www.motionsplan.dk/oevelse/fodledsrotationsoevelse/,301
https://www.motionsplan.dk/node/546,https://www.motionsplan.dk/oevelse/forhindringsbanen/,301
https://www.motionsplan.dk/node/28,https://www.motionsplan.dk/oevelse/frivend/,301
https://www.motionsplan.dk/node/295,https://www.motionsplan.dk/oevelse/frivend-fra-hang-position/,301
https://www.motionsplan.dk/node/156,https://www.motionsplan.dk/oevelse/frivend-og-stoed/,301
https://www.motionsplan.dk/node/296,https://www.motionsplan.dk/oevelse/frivend-power-fra-blokke/,301
https://www.motionsplan.dk/node/638,https://www.motionsplan.dk/oevelse/full-sitouts/,301
https://www.motionsplan.dk/node/261,https://www.motionsplan.dk/oevelse/glute-ham-raises/,301
https://www.motionsplan.dk/node/16,https://www.motionsplan.dk/oevelse/goodmorning/,301
https://www.motionsplan.dk/node/310,https://www.motionsplan.dk/oevelse/grebsstyrke/,301
https://www.motionsplan.dk/node/511,https://www.motionsplan.dk/oevelse/grebsstyrke-grib-sten/,301
https://www.motionsplan.dk/node/104,https://www.motionsplan.dk/oevelse/gunthers-backextension/,301
https://www.motionsplan.dk/node/46,https://www.motionsplan.dk/oevelse/haandstand-op-ad-mur/,301
https://www.motionsplan.dk/node/666,https://www.motionsplan.dk/oevelse/halo-med-kettlebell/,301
https://www.motionsplan.dk/node/152,https://www.motionsplan.dk/oevelse/hammer-swings/,301
https://www.motionsplan.dk/node/547,https://www.motionsplan.dk/oevelse/hanging-leg-raise-med-makkere/,301
https://www.motionsplan.dk/node/730,https://www.motionsplan.dk/oevelse/heel-touch-stepup/,301
https://www.motionsplan.dk/node/609,https://www.motionsplan.dk/oevelse/high-throw-medicinbold/,301
https://www.motionsplan.dk/node/626,https://www.motionsplan.dk/oevelse/hip-thrusters/,301
https://www.motionsplan.dk/node/635,https://www.motionsplan.dk/oevelse/hip-thrusters-leg-lift/,301
https://www.motionsplan.dk/node/177,https://www.motionsplan.dk/oevelse/hip-twister/,301
https://www.motionsplan.dk/node/298,https://www.motionsplan.dk/oevelse/hiv-og-traek/,301
https://www.motionsplan.dk/node/176,https://www.motionsplan.dk/oevelse/hofteboejer/,301
https://www.motionsplan.dk/node/423,https://www.motionsplan.dk/oevelse/hofteboejer-med-klud/,301
https://www.motionsplan.dk/node/294,https://www.motionsplan.dk/oevelse/hofteudstraekning-et-ben-staaende/,301
https://www.motionsplan.dk/node/530,https://www.motionsplan.dk/oevelse/hollow-hold/,301
https://www.motionsplan.dk/node/351,https://www.motionsplan.dk/oevelse/hop-paa-en-fod/,301
